country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,85,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,77,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,82,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,82,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,61,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,82,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,84,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,83,Total,Units,%,Estimated value,,,12 to 23 months old
Suriname,SR,SUR,740,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,77,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,99,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,99,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,99,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,98,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,98,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,98,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,97,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Sweden,SE,SWE,752,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,98,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,98,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,97,Total,Units,%,Estimated value,,,12 to 23 months old
Switzerland,CH,CHE,756,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,97,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,64,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,59,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,64,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,72,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,77,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,70,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,70,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,69,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,72,Total,Units,%,Estimated value,,,12 to 23 months old
Syrian Arab Republic,SY,SYR,760,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,81,Total,Units,%,Estimated value,,,12 to 23 months old
Tajikistan,TJ,TJK,762,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,51,Total,Units,%,Estimated value,,,12 to 23 months old
Tajikistan,TJ,TJK,762,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,96,Total,Units,%,Estimated value,,,12 to 23 months old
Tajikistan,TJ,TJK,762,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,97,Total,Units,%,Estimated value,,,12 to 23 months old
Tajikistan,TJ,TJK,762,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,97,Total,Units,%,Estimated value,,,12 to 23 months old
Tajikistan,TJ,TJK,762,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,97,Total,Units,%,Estimated value,,,12 to 23 months old
Tajikistan,TJ,TJK,762,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,97,Total,Units,%,Estimated value,,,12 to 23 months old
Tajikistan,TJ,TJK,762,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,97,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,84,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,88,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,97,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,97,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,92,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,92,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,92,Total,Units,%,Estimated value,,,12 to 23 months old
Thailand,TH,THA,764,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,92,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,48,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,80,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,81,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,81,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,80,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,80,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,80,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,80,Total,Units,%,Estimated value,,,12 to 23 months old
Timor-Leste,TL,TLS,626,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,80,Total,Units,%,Estimated value,,,12 to 23 months old
Togo,TG,TGO,768,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,20,Total,Units,%,Estimated value,,,12 to 23 months old
Togo,TG,TGO,768,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,87,Total,Units,%,Estimated value,,,12 to 23 months old
Togo,TG,TGO,768,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,86,Total,Units,%,Estimated value,,,12 to 23 months old
Togo,TG,TGO,768,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,87,Total,Units,%,Estimated value,,,12 to 23 months old
Togo,TG,TGO,768,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,88,Total,Units,%,Estimated value,,,12 to 23 months old
Togo,TG,TGO,768,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,90,Total,Units,%,Estimated value,,,12 to 23 months old
Togo,TG,TGO,768,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,90,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,34,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,96,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tonga,TO,TON,776,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,99,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,6,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,96,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,90,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,92,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,92,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,96,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,92,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Trinidad and Tobago,TT,TTO,780,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,90,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,98,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,98,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,96,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,98,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,98,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,94,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,95,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,96,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Tunisia,TN,TUN,788,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,96,Total,Units,%,Estimated value,,,12 to 23 months old
Turkmenistan,TM,TKM,795,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,96,Total,Units,%,Estimated value,,,12 to 23 months old
Turkmenistan,TM,TKM,795,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkmenistan,TM,TKM,795,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkmenistan,TM,TKM,795,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,98,Total,Units,%,Estimated value,,,12 to 23 months old
Turkmenistan,TM,TKM,795,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,98,Total,Units,%,Estimated value,,,12 to 23 months old
Turkmenistan,TM,TKM,795,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkmenistan,TM,TKM,795,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Tuvalu,TV,TUV,798,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,98,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,98,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,95,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Turkey,TR,TUR,792,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,96,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,44,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,70,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,84,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,88,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,89,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,90,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,95,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Uganda,UG,UGA,800,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,96,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,59,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,75,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,43,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,92,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,83,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,87,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,84,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,73,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,85,Total,Units,%,Estimated value,,,12 to 23 months old
Ukraine,UA,UKR,804,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,90,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,99,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,99,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,99,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,95,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,90,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,96,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,96,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
United Arab Emirates,AE,ARE,784,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,96,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,95,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,94,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,94,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,94,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,93,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,93,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,93,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,92,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,92,Total,Units,%,Estimated value,,,12 to 23 months old
United Kingdom,GB,GBR,826,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,92,Total,Units,%,Estimated value,,,12 to 23 months old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,56,Total,Units,%,Estimated value,,,12 to 23 months old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,91,Total,Units,%,Estimated value,,,12 to 23 months old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,91,Total,Units,%,Estimated value,,,12 to 23 months old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,86,Total,Units,%,Estimated value,,,12 to 23 months old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,87,Total,Units,%,Estimated value,,,12 to 23 months old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,83,Total,Units,%,Estimated value,,,12 to 23 months old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,83,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,97,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,97,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,97,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,96,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,97,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,96,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,97,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,97,Total,Units,%,Estimated value,,,12 to 23 months old
